year,county,hospital,oshpdid,procedure_condition,risk_adjusted_mortality_rate,number_of_deaths,number_of_cases,longitude,latitude,hospital_ratings
2015,Riverside,Eisenhower Medical Center,106331168,GI Hemorrhage,1.6,7,367,-116.40808,33.76418,As Expected
2015,Riverside,Eisenhower Medical Center,106331168,Espophageal Resection,,,,-116.40808,33.76418,As Expected
2015,Riverside,Eisenhower Medical Center,106331168,Craniotomy,4.4,2,42,-116.40808,33.76418,As Expected
2015,Riverside,Eisenhower Medical Center,106331168,Carotid Endarterectomy,0,0,70,-116.40808,33.76418,As Expected
2012,AAAA,STATEWIDE,,Acute Stroke Ischemic,5.3,2150,40900,,,
2012,AAAA,STATEWIDE,,PCI,2.5,1015,40790,,,
2012,AAAA,STATEWIDE,,Pneumonia,4,2606,64400,,,
2012,AAAA,STATEWIDE,,GI Hemorrhage,2.1,1024,47893,,,
2012,AAAA,STATEWIDE,,Pancreatic Other,2.8,22,794,,,
2012,AAAA,STATEWIDE,,AMI,6.3,2938,46663,,,
2012,AAAA,STATEWIDE,,Espophageal Resection,5.7,22,387,,,
2012,Alameda,Eden Medical Center,106010805,Pancreatic Other,0,0,3,-122.08753,37.69871,As Expected
2012,Alameda,Eden Medical Center,106010805,Pancreatic Cancer,,,,-122.08753,37.69871,As Expected
2012,Alameda,Eden Medical Center,106010805,Hip Fracture,5.2,6,86,-122.08753,37.69871,As Expected
2012,Alameda,Eden Medical Center,106010805,AMI,7.9,8,47,-122.08753,37.69871,As Expected
2012,Alameda,Eden Medical Center,106010805,Pneumonia,6,10,163,-122.08753,37.69871,As Expected
2012,Alameda,Eden Medical Center,106010805,Carotid Endarterectomy,0,0,3,-122.08753,37.69871,As Expected
2012,Alameda,Eden Medical Center,106010805,Acute Stroke Ischemic,4.3,13,254,-122.08753,37.69871,As Expected
2012,Alameda,Eden Medical Center,106010805,Acute Stroke,9.9,75,476,-122.08753,37.69871,As Expected
2012,Alameda,Eden Medical Center,106010805,PCI,,,,-122.08753,37.69871,As Expected
2012,Alameda,Alameda County Medical Center,106010846,Hip Fracture,0,0,17,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,AMI,9.4,3,62,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,Acute Stroke Subarachnoid,28.7,3,12,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,Heart Failure,2.9,4,371,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,PCI,7.1,4,51,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,Acute Stroke Ischemic,4.7,3,122,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,Pneumonia,3,2,203,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,Pancreatic Resection,0,0,4,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,Acute Stroke,9.2,9,161,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,AAA Repair,,,,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,Pancreatic Other,0,0,3,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,GI Hemorrhage,2.7,3,163,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,Pancreatic Cancer,,,,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,Craniotomy,6.1,2,45,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,Espophageal Resection,,,,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,Acute Stroke Hemorrhagic,18.2,3,27,-122.2312,37.79917,As Expected
2012,Alameda,Alameda County Medical Center,106010846,Carotid Endarterectomy,,,,-122.2312,37.79917,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,GI Hemorrhage,0.9,2,244,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,AMI,5.5,9,108,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,Pancreatic Other,0,0,12,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,Pancreatic Resection,0,0,26,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,Espophageal Resection,0,0,3,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,Carotid Endarterectomy,0,0,17,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,Heart Failure,2.5,14,568,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,PCI,,,,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,Craniotomy,0,0,7,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,Hip Fracture,0,0,114,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,Pancreatic Cancer,0,0,14,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,Acute Stroke,5.6,20,366,-122.25792,37.82425,Better
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,Pneumonia,4,,,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,Acute Stroke Ischemic,3.3,11,306,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,Acute Stroke Hemorrhagic,14,9,52,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,Acute Stroke Subarachnoid,0,0,8,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Oakland Campus,106010856,AAA Repair,0,0,15,-122.25792,37.82425,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,Espophageal Resection,43.6,1,4,-122.09338,37.62593,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,AAA Repair,2.3,1,29,-122.09338,37.62593,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,Heart Failure,1.7,8,408,-122.09338,37.62593,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,Craniotomy,,,,-122.09338,37.62593,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,Hip Fracture,2,3,148,-122.09338,37.62593,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,AMI,3,6,133,-122.09338,37.62593,Better
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,Pancreatic Other,0,0,6,-122.09338,37.62593,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,Acute Stroke Ischemic,3.5,11,257,-122.09338,37.62593,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,Pancreatic Resection,0,0,13,-122.09338,37.62593,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,Acute Stroke Subarachnoid,9.6,1,5,-122.09338,37.62593,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,Acute Stroke Hemorrhagic,10.9,9,64,-122.09338,37.62593,Better
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,Pneumonia,3.9,12,240,-122.09338,37.62593,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,Acute Stroke,5.3,21,326,-122.09338,37.62593,Better
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,Pancreatic Cancer,0,0,7,-122.09338,37.62593,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,PCI,5.6,2,29,-122.09338,37.62593,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,Carotid Endarterectomy,0,0,26,-122.09338,37.62593,As Expected
2012,Alameda,Kaiser Foundation Hospital – Hayward,106010858,GI Hemorrhage,2.8,7,295,-122.09338,37.62593,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,Acute Stroke,8.5,19,290,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,Espophageal Resection,,,,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,PCI,2.4,11,627,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,Pancreatic Cancer,0,0,4,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,Acute Stroke Ischemic,5,14,257,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,Carotid Endarterectomy,0,0,18,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,Heart Failure,2.9,1,,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,Pneumonia,,,,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,AMI,6.4,28,489,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,Acute Stroke Subarachnoid,,,,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,GI Hemorrhage,0.4,1,297,-122.26257,37.82106,Better
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,Acute Stroke Hemorrhagic,17.9,5,33,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,AAA Repair,0,0,7,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,Craniotomy,,,,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,Hip Fracture,,,,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,Pancreatic Other,,,,-122.26257,37.82106,As Expected
2012,Alameda,Alta Bates Summit Medical Center – Summit Campus – Hawthorne,106010937,Pancreatic Resection,0,0,4,-122.26257,37.82106,As Expected
2012,Alameda,Saint Rose Hospital,106010967,Hip Fracture,3.1,1,37,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,Carotid Endarterectomy,0,0,4,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,Espophageal Resection,,,,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,Pancreatic Cancer,,,,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,AMI,9.1,17,207,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,Acute Stroke Subarachnoid,,,,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,Acute Stroke Hemorrhagic,38.3,2,3,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,Pneumonia,4.9,4,133,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,Acute Stroke,15.8,9,80,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,AAA Repair,,,,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,PCI,3.4,7,165,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,Acute Stroke Ischemic,8.7,6,76,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,Heart Failure,0.5,1,254,-122.08962,37.63291,Better
2012,Alameda,Saint Rose Hospital,106010967,Pancreatic Resection,,,,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,Craniotomy,,,,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,GI Hemorrhage,1.4,2,118,-122.08962,37.63291,As Expected
2012,Alameda,Saint Rose Hospital,106010967,Pancreatic Other,,,,-122.08962,37.63291,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,GI Hemorrhage,3,8,265,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,Espophageal Resection,,,,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,Pancreatic Resection,,,,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,Pancreatic Other,,,,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,Craniotomy,5,4,65,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,Acute Stroke Subarachnoid,24.1,7,16,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,AMI,8.2,17,260,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,Acute Stroke Hemorrhagic,21.3,13,62,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,AAA Repair,0,0,3,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,PCI,4.3,10,254,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,Hip Fracture,1.1,1,84,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,Pneumonia,6,,,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,Pancreatic Cancer,,,,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,Acute Stroke Ischemic,6.2,10,202,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,Heart Failure,3.7,14,396,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,Carotid Endarterectomy,3.1,1,36,-121.98006,37.55847,As Expected
2012,Alameda,Washington Hospital – Fremont,106010987,Acute Stroke,10.2,30,280,-121.98006,37.55847,As Expected
2012,Alameda,San Leandro Hospital,106013619,Heart Failure,3.7,8,218,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,Carotid Endarterectomy,0,0,11,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,PCI,,,,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,Acute Stroke Ischemic,3.2,2,34,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,AMI,7.4,4,34,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,Acute Stroke Hemorrhagic,0,0,3,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,Hip Fracture,0,0,23,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,GI Hemorrhage,0.9,1,111,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,Pneumonia,2.6,2,79,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,Pancreatic Cancer,,,,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,AAA Repair,0,0,14,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,Acute Stroke Subarachnoid,,,,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,Pancreatic Other,,,,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,Pancreatic Resection,,,,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,Espophageal Resection,,,,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,Acute Stroke,5.2,2,37,-122.14067,37.71364,As Expected
2012,Alameda,San Leandro Hospital,106013619,Craniotomy,,,,-122.14067,37.71364,As Expected
2012,Alameda,Valleycare Medical Center,106014050,Craniotomy,,,,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,Pancreatic Other,,,,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,Pancreatic Cancer,,,,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,AMI,6.6,13,182,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,Acute Stroke Ischemic,0,0,57,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,Pancreatic Resection,,,,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,PCI,2.7,4,133,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,Heart Failure,2.6,9,234,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,GI Hemorrhage,4,4,101,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,Acute Stroke Hemorrhagic,35,2,3,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,AAA Repair,0,0,3,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,Hip Fracture,1.1,1,60,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,Acute Stroke Subarachnoid,,,,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,Acute Stroke,5.3,2,60,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,Carotid Endarterectomy,0,0,14,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,Pneumonia,3.6,14,275,-121.88095,37.69206,As Expected
2012,Alameda,Valleycare Medical Center,106014050,Espophageal Resection,64.2,1,3,-121.88095,37.69206,As Expected
2012,Amador,Sutter Amador Hospital,106034002,Acute Stroke Subarachnoid,,,,-120.77272,38.34743,As Expected
2012,Amador,Sutter Amador Hospital,106034002,Hip Fracture,4.6,4,46,-120.77272,38.34743,As Expected
2012,Amador,Sutter Amador Hospital,106034002,PCI,,,,-120.77272,38.34743,As Expected
2012,Amador,Sutter Amador Hospital,106034002,Acute Stroke,6.7,5,77,-120.77272,38.34743,As Expected
2012,Amador,Sutter Amador Hospital,106034002,Pneumonia,1,1,111,-120.77272,38.34743,As Expected
2012,Amador,Sutter Amador Hospital,106034002,Pancreatic Other,,,,-120.77272,38.34743,As Expected
2012,Amador,Sutter Amador Hospital,106034002,GI Hemorrhage,4.2,3,69,-120.77272,38.34743,As Expected
2012,Amador,Sutter Amador Hospital,106034002,Espophageal Resection,,,,-120.77272,38.34743,As Expected
2012,Amador,Sutter Amador Hospital,106034002,Carotid Endarterectomy,,,,-120.77272,38.34743,As Expected
2012,Amador,Sutter Amador Hospital,106034002,Craniotomy,,,,-120.77272,38.34743,As Expected
2012,Amador,Sutter Amador Hospital,106034002,Heart Failure,4.4,3,58,-120.77272,38.34743,As Expected
2012,Amador,Sutter Amador Hospital,106034002,Pancreatic Resection,,,,-120.77272,38.34743,As Expected
2012,Amador,Sutter Amador Hospital,106034002,AMI,9,1,8,-120.77272,38.34743,As Expected
2012,Amador,Sutter Amador Hospital,106034002,Acute Stroke Ischemic,3.6,3,63,-120.77272,38.34743,As Expected
